db_name;table_name;table_is_view;query
Credel;vcc_salarcli;1;create view credel.vcc_salarcli (societe,depot,magasinier,nomsalarie,codeclient,nomclient,anneemois,annee,mois,mag_mod_brut,mag_mod_net,mag_mod_achat,mag_piece_b,mag_piece_n,mag_piece_a,totmagbrut,totmagnet,totmagachat,atel_div_b,atel_div_net,atel_div_achat,atel_mo_net,atel_forf_b,atel_forf_net,tale_forf_achat,atel_piece_b,atel_piece_net,atel_piece_achat,totatelbrut,totatelnet,totatelachat) as select distinct x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x1.noms_sal || x1.pren_sal ,x0.ccli_cacl ,x2.rais_cli ,x0.yrmo_cacl ,x0.year_cacl ,x0.mois_cacl ,credel.casalarie('M' ,'B' ,'T' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('M' ,'N' ,'T' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('M' ,'A' ,'T' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('M' ,'B' ,'P' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('M' ,'N' ,'P' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('M' ,'A' ,'P' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('M' ,'B' ,'X' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('M' ,'N' ,'X' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('M' ,'A' ,'X' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'B' ,'D' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'N' ,'D' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'A' ,'D' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'N' ,'M' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'B' ,'F' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'N' ,'F' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'A' ,'F' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'B' ,'P' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'N' ,'P' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'A' ,'P' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'B' ,'X' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'N' ,'X' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl ),credel.casalarie('A' ,'A' ,'X' ,'C' ,x0.csoc_cacl ,x0.depo_cacl ,x0.maga_cacl ,x0.ccli_cacl ,'0' ,'0' ,x0.yrmo_cacl )from credel.fcacli x0 ,credel.fsalar x1 ,credel.fclient x2 where ((((x1.csoc_sal = x0.csoc_cacl ) AND (x1.depo_sal = x0.depo_cacl ) ) AND (x1.code_sal = x0.maga_cacl ) ) AND (x0.ccli_cacl = x2.code_cli ) ) #
Credel;vcc_rubrique;1;create view credel.vcc_rubrique (societe,anneemois,rubrique,cgcess,montantht) as select x0.csoc_mvana ,x0.anmo_mvana ,x1.rubrique_cc ,x0.cess_mvana ,sum((x0.debi_mvana - x0.cred_mvana ) ) from credel.fmvanacpt x0 ,credel.cc_param x1 where (((((x0.ncpt_mvana = x1.ncpt_cc ) AND (x0.depa_mvana = x1.depot_cc ) ) AND (x0.sera_mvana = x1.service_cc ) ) AND (x0.acta_mvana = x1.activite_cc ) ) AND (x0.cmvj_mvana = 1 ) ) group by x0.csoc_mvana ,x0.anmo_mvana ,x1.rubrique_cc ,x0.cess_mvana #
Credel;vcc_rentacli;1;create view credel.vcc_rentacli (societe,depot,anneemois,codecli,nomclient,catarif,cavente,achat) as select x0.csoc_cacl ,x0.depo_cacl ,x0.yrmo_cacl ,x0.ccli_cacl ,x1.rais_cli ,sum((x0.mbru_cacl + x0.abru_cacl ) ) ,sum((x0.mnet_cacl + x0.anet_cacl ) ) ,sum((x0.mach_cacl + x0.aach_cacl ) ) from credel.fcacli x0 ,credel.fclient x1 ,credel.fmagatl x2 where (x0.ccli_cacl = x1.code_cli ) group by x0.csoc_cacl ,x0.depo_cacl ,x0.yrmo_cacl ,x0.ccli_cacl ,x1.rais_cli #
Credel;vcc_refpbl;1;create view credel.vcc_refpbl (societe,depot,client,nomclient,numor,nbon,datebon,reference,fournis,liberefe,famille,prixtarifu,quantite,remisevente,pachatu,pxmpu,prixventeht) as select x1.csoc_lbl ,x1.depo_lbl ,x1.ccli_lbl ,x0.nomc_ebl ,x0.orig_ebl ,x0.nbon_ebl ,x0.date_ebl ,x1.refe_lbl ,x1.frns_lbl ,x1.libe_lbl ,x1.cfam_lbl ,x2.ptar_pbl ,x1.qliv_lbl ,x1.remi_lbl ,x2.pach_pbl ,x2.pxmp_pbl ,x2.pxht_pbl from credel.fentbl x0 ,credel.fligblm x1 ,credel.prixbl x2 where (((((((((((x1.csoc_lbl = x0.csoc_ebl ) AND (x1.depo_lbl = x0.depo_ebl ) ) AND (x1.ccli_lbl = x0.ccli_ebl ) ) AND (x1.nbon_lbl = x0.nbon_ebl ) ) AND (x2.csoc_pbl = x1.csoc_lbl ) ) AND (x2.depo_pbl = x1.depo_lbl ) ) AND (x2.ccli_pbl = x1.ccli_lbl ) ) AND (x2.nbon_pbl = x1.nbon_lbl ) ) AND (x2.cdev_pbl = x0.cdev_ebl ) ) AND (x2.nlig_pbl = x1.nlig_lbl ) ) AND (x1.natl_lbl = 'P' ) ) #
Credel;vcc_nbfac;1;create view credel.vcc_nbfac (societe,depot,origine,libelle,annee_mois,nombre) as select distinct x0.csoc_piedf ,x0.depo_piedf ,x0.orig_piedf ,credel.lib_origine(x0.orig_piedf ),credel.yrmo(x0.dfac_piedf ,'/' ),count(*) from credel.fpiedfac x0 group by x0.csoc_piedf ,x0.depo_piedf ,x0.orig_piedf ,4 ,5 #
Credel;vcc_reffam;1;create view credel.vcc_reffam (societe,depot,datefact,typefact,reference,libelle,fournisseur,famille,panier,quantite,pxunbrut,ptarubrut,prixuachat,prixupmp,montnet) as select x0.csoc_hlafac ,x0.depo_hlafac ,x0.dfac_hlafac ,x0.tfac_hlafac ,x0.refe_hlafac ,x0.libe_hlafac ,x0.four_hlafac ,x0.cfam_hlafac ,x2.dep2_fam ,sum(x0.qtte_hlafac ) ,sum((x0.qtte_hlafac * x1.pxun_hlfac ) ) ,sum((x0.qtte_hlafac * x1.ptar_hlfac ) ) ,sum((x0.qtte_hlafac * x1.pach_hlfac ) ) ,sum((x0.qtte_hlafac * x1.pxmp_hlfac ) ) ,sum(x1.pxht_hlfac ) from credel.fhislfac x0 ,credel.pxhlfac x1 ,credel.ffamil x2 where ((((((((((((x1.csoc_hlfac = x0.csoc_hlafac ) AND (x1.depo_hlfac = x0.depo_hlafac ) ) AND (x1.nfac_hlfac = x0.nfac_hlafac ) ) AND (x1.dfac_hlfac = x0.dfac_hlafac ) ) AND (x1.ccli_hlfac = x0.ccli_hlafac ) ) AND (x1.tfac_hlfac = x0.tfac_hlafac ) ) AND (x1.acci_hlfac = x0.acci_hlafac ) ) AND (x1.nbon_hlfac = x0.nbon_hlafac ) ) AND (x1.nlig_hlfac = x0.nlig_hlafac ) ) AND (x0.natl_hlafac = 'P' ) ) AND (x2.four_fam = x0.four_hlafac ) ) AND (x2.code_fam = x0.cfam_hlafac ) ) group by x0.csoc_hlafac ,x0.depo_hlafac ,x0.dfac_hlafac ,x0.tfac_hlafac ,x0.refe_hlafac ,x0.libe_hlafac ,x0.four_hlafac ,x0.cfam_hlafac ,x2.dep2_fam #
Credel;vcc_pscecam;1;create view credel.vcc_pscecam (societe,immat,num_or,dateentree,debutpointage,hdebut,finpointage,hfin) as select x0.csoc_eor ,x0.imat_eor ,x0.nume_eor ,x0.dent_eor ,min(x1.date_hor ) ,x1.hdeb_hor ,max(x1.date_hor ) ,x1.hfin_hor from credel.fentor x0 ,credel.fhrsor x1 where (((x1.csoc_hor = x0.csoc_eor ) AND (x1.depo_hor = x0.depo_eor ) ) AND (x1.nuor_hor = x0.nume_eor ) ) group by x0.csoc_eor ,x0.imat_eor ,x0.nume_eor ,x0.dent_eor ,x1.hdeb_hor ,x1.hfin_hor #
Credel;vcc_mvthpas;1;create view credel.vcc_mvthpas (societe,depot,operateur,date,heurtransf,codesalarie,anc_nuor,anc_ccli,anc_nomclient,anc_accid,anc_tfac,anc_activite,anc_heurpass,anc_restheur,nv_nuor,nv_ccli,nv_nomcli,nv_accid,nv_tfact,nv_activite,nv_tempspass) as select x0.csoc_mhor ,x0.depo_mhor ,x0.oper_mhor ,x0.date_mhor ,x0.heur_mhor ,x0.nsal_mhor ,x0.anc_nuor ,x0.anc_ccli ,x0.anc_lcli ,x0.anc_acci ,x0.anc_tfac ,x0.anc_acti ,x0.anc_hpas ,x0.anc_rest ,x0.nvx_nuor ,x0.nvx_ccli ,x0.nvx_lcli ,x0.nvx_acci ,x0.nvx_tfac ,x0.nvx_acti ,x0.nvx_hpas from credel.fmvthpas x0 #
Credel;vcc_fournis;1;create view credel.vcc_fournis (code,rais,marq,ordr,cref,resp,adr1,adr2,adr3,codp,vill,pays,tele,faxe,telx,emai,mreg,domb,cptb,ribb,etab,guib,mini,cdev,dela,expl,remi,majo,dcre) as select x0.code_four ,x0.rais_four ,x0.marq_four ,x0.ordr_four ,x0.cref_four ,x0.resp_four ,x0.adr1_four ,x0.adr2_four ,x0.adr3_four ,x0.codp_four ,x0.vill_four ,x0.pays_four ,x0.tele_four ,x0.faxe_four ,x0.telx_four ,x0.emai_four ,x0.mreg_four ,x0.domb_four ,x0.cptb_four ,x0.ribb_four ,x0.etab_four ,x0.guib_four ,x0.mini_four ,x0.cdev_four ,x0.dela_four ,x0.expl_four ,x0.remi_four ,x0.majo_four ,x0.dcre_four from credel.ffournis x0 #
Credel;vcc_ffamil;1;create view credel.vcc_ffamil (fournisseur,lib_fournisseur,famille,libelle,nature,lib_nature,taxe_eco) as select x0.four_fam ,x1.rais_four ,x0.code_fam ,x0.libe_fam ,x0.natu_fam ,x2.libe_nat ,x0.cpem_fam from credel.ffamil x0 ,credel.ffournis x1 ,credel.fnatstk x2 where ((x0.four_fam = x1.code_four ) AND (x0.natu_fam = x2.code_nat ) ) #
Credel;vcc_famref;1;create view credel.vcc_famref (societe,depot,codecli,raisclient,datefact,typecli,typefact,reference,libelle,fournisseur,famille,panier,quantite,pxunbrut,ptarubrut,prixuachat,prixupmp,montnet) as select x1.csoc_hlafac ,x1.depo_hlafac ,x0.ccli_hefac ,x0.nomc_hefac ,x1.dfac_hlafac ,x0.tcli_hefac ,x1.tfac_hlafac ,x1.refe_hlafac ,x1.libe_hlafac ,x1.four_hlafac ,x1.cfam_hlafac ,x3.dep2_fam ,sum(x1.qtte_hlafac ) ,sum((x1.qtte_hlafac * x2.pxun_hlfac ) ) ,sum((x1.qtte_hlafac * x2.ptar_hlfac ) ) ,sum((x1.qtte_hlafac * x2.pach_hlfac ) ) ,sum((x1.qtte_hlafac * x2.pxmp_hlfac ) ) ,sum(x2.pxht_hlfac ) from credel.fhisefac x0 ,credel.fhislfac x1 ,credel.pxhlfac x2 ,credel.ffamil x3 where (((((((((((((((((((x1.csoc_hlafac = x0.csoc_hefac ) AND (x1.depo_hlafac = x0.depo_hefac ) ) AND (x1.nfac_hlafac = x0.nfac_hefac ) ) AND (x1.dfac_hlafac = x0.dfac_hefac ) ) AND (x1.ccli_hlafac = x0.ccli_hefac ) ) AND (x1.tfac_hlafac = x0.tfac_hefac ) ) AND (x1.acci_hlafac = x0.acci_hefac ) ) AND (x1.natl_hlafac = 'P' ) ) AND (x3.four_fam = x1.four_hlafac ) ) AND (x3.code_fam = x1.cfam_hlafac ) ) AND (x2.csoc_hlfac = x1.csoc_hlafac ) ) AND (x2.depo_hlfac = x1.depo_hlafac ) ) AND (x2.nfac_hlfac = x1.nfac_hlafac ) ) AND (x2.dfac_hlfac = x1.dfac_hlafac ) ) AND (x2.ccli_hlfac = x1.ccli_hlafac ) ) AND (x2.tfac_hlfac = x1.tfac_hlafac ) ) AND (x2.acci_hlfac = x1.acci_hlafac ) ) AND (x2.nbon_hlfac = x1.nbon_hlafac ) ) AND (x2.nlig_hlfac = x1.nlig_hlafac ) ) group by x1.csoc_hlafac ,x1.depo_hlafac ,x0.ccli_hefac ,x0.nomc_hefac ,x1.dfac_hlafac ,x0.tcli_hefac ,x1.tfac_hlafac ,x1.refe_hlafac ,x1.libe_hlafac ,x1.four_hlafac ,x1.cfam_hlafac ,x3.dep2_fam #
Credel;vcc_mouvces;1;create view credel.vcc_mouvces (societe,cession,intitule,annee,debitcess,credcess,soldecess) as select x0.csoc_mvces ,x0.ncpt_mvces ,x0.inti_mvces ,x0.anne_mvces ,sum(x0.debi_mvces ) ,sum(x0.cred_mvces ) ,sum((x0.debi_mvces - x0.cred_mvces ) ) from credel.fmouvces x0 group by x0.csoc_mvces ,x0.ncpt_mvces ,x0.inti_mvces ,x0.anne_mvces #
Credel;vcc_crmd360;1;create view credel.vcc_crmd360 (societe,codeclient,siretcli,nomclient,rue1,rue2,codpostal,ville,cpays,datefacture,montpieces,montmod,litige,telclient,depot) as select x2.csoc_piedf ,x2.ccli_piedf ,x0.sire_cli ,x0.rais_cli ,x0.adr1_cli ,x0.adr2_cli ,x0.codp_cli ,x0.vill_cli ,x0.pays_cli ,x2.dfac_piedf ,sum(credel.montantfacture('P' ,x2.csoc_piedf ,x2.depo_piedf ,x2.ccli_piedf ,x2.nfac_piedf ,x2.dfac_piedf )) ,sum(credel.montantfacture('M' ,x2.csoc_piedf ,x2.depo_piedf ,x2.ccli_piedf ,x2.nfac_piedf ,x2.dfac_piedf )) ,x1.type_ltg ,x0.tele_cli ,x2.depo_piedf from credel.fclient x0 ,credel.flitige x1 ,credel.fpiedfac x2 where (((x0.type_cli IN (1 ,3 )) AND (x2.ccli_piedf = x0.code_cli ) ) AND (x0.litg_cli = x1.code_ltg ) ) group by x2.csoc_piedf ,x2.ccli_piedf ,x0.sire_cli ,x0.rais_cli ,x0.adr1_cli ,x0.adr2_cli ,x0.codp_cli ,x0.vill_cli ,x0.pays_cli ,x2.dfac_piedf ,x1.type_ltg ,x0.tele_cli ,x2.depo_piedf #
Credel;vcc_encouror;1;create view credel.vcc_encouror (societe,depot,atelier,numor,entree,immat,kilom,codecli,nomclient,typefact,accident,datecor,etator,cloture,refeclient,pieces,mod,heures) as select x0.csoc_eor ,x0.depo_eor ,x0.type_eor ,x0.nume_eor ,x0.dent_eor ,x0.imat_eor ,x0.kilm_eor ,x1.ccli_cor ,x1.lcli_cor ,x1.tfac_cor ,x1.acci_cor ,x1.date_cor ,x1.etat_cor ,x1.dclo_cor ,x1.refc_cor ,credel.encourpmh('P' ,x1.csoc_cor ,x1.depo_cor ,x1.ccli_cor ,x1.tfac_cor ,x1.acci_cor ,x1.nume_cor ),credel.encourpmh('M' ,x1.csoc_cor ,x1.depo_cor ,x1.ccli_cor ,x1.tfac_cor ,x1.acci_cor ,x1.nume_cor ),credel.encourpmh('H' ,x1.csoc_cor ,x1.depo_cor ,x1.ccli_cor ,x1.tfac_cor ,x1.acci_cor ,x1.nume_cor )from credel.fentor x0 ,credel.fclior x1 where ((((x1.csoc_cor = x0.csoc_eor ) AND (x1.depo_cor = x0.depo_eor ) ) AND (x1.nume_cor = x0.nume_eor ) ) AND (x1.etat_cor != 'FA' ) ) #
Credel;vcc_crm360;1;create view credel.vcc_crm360 (societe,codeclient,siretcli,nomclient,rue1,rue2,codpostal,ville,cpays,numfacture,datefacture,montpieces,montmod,litige,telclient,depot) as select x2.csoc_piedf ,x2.ccli_piedf ,x0.sire_cli ,x0.rais_cli ,x0.adr1_cli ,x0.adr2_cli ,x0.codp_cli ,x0.vill_cli ,x0.pays_cli ,x2.nfac_piedf ,x2.dfac_piedf ,credel.montantfacture('P' ,x2.csoc_piedf ,x2.depo_piedf ,x2.ccli_piedf ,x2.nfac_piedf ,x2.dfac_piedf ),credel.montantfacture('M' ,x2.csoc_piedf ,x2.depo_piedf ,x2.ccli_piedf ,x2.nfac_piedf ,x2.dfac_piedf ),x1.type_ltg ,x0.tele_cli ,x2.depo_piedf from credel.fclient x0 ,credel.flitige x1 ,credel.fpiedfac x2 where (((x0.type_cli IN (1 ,3 )) AND (x2.ccli_piedf = x0.code_cli ) ) AND (x0.litg_cli = x1.code_ltg ) ) #
Credel;vcc_crg;1;create view credel.vcc_crg (societe,groupe,tableau,ligne,colonne,anneemois,debit,credit) as select x1.csoc_mvana ,x0.grou_tacp ,x0.tabl_tacp ,x0.lign_tacp ,x0.colo_tacp ,x1.anmo_mvana ,sum(x1.debi_mvana ) ,sum(x1.cred_mvana ) from credel.fcpttab x0 ,credel.fmvanacpt x1 where ((((x0.coli_tacp = 0 ) AND (x1.ncpa_mvana = x0.ncpa_tacp ) ) AND (x1.cess_mvana = x0.cocp_tacp ) ) AND (x1.cmvc_mvana = 0 ) ) group by x1.csoc_mvana ,x0.grou_tacp ,x0.tabl_tacp ,x0.lign_tacp ,x0.colo_tacp ,x1.anmo_mvana #
Credel;vcc_cpormvcpt;1;create view credel.vcc_cpormvcpt (societe,origine,compte,libecompte,libetier,datemvt,piece,libelle,debit,credit) as select x0.csoc_mvcpt ,x0.cpor_mvcpt ,x0.ncpt_mvcpt ,x1.nintcg_planc ,x2.rais_tier ,x0.dpie_mvcpt ,x0.npie_mvcpt ,x0.libe_mvcpt ,x0.debi_mvcpt ,x0.cred_mvcpt from credel.fmouvcpt x0 ,outer(credel.fcompcpt x1 ) ,outer(credel.ftiercpt x2 ) where ((((((((x1.csocie_planc = x0.csoc_mvcpt ) AND (x1.nclecg_planc = x0.ncpt_mvcpt ) ) AND (x0.cmvj_mvcpt = 0 ) ) AND (x0.cess_mvcpt = 0 ) ) AND (x2.csoc_tier = x0.csoc_mvcpt ) ) AND (x2.pref_tier = x0.pref_mvcpt ) ) AND (x2.code_tier = x0.ncpt_mvcpt ) ) AND (x0.preo_mvcpt = 'G' ) ) #
Credel;vcc_conso;1;create view credel.vcc_conso (refe,four,csoc,depo,yrmo,year,mois,qtte,nlig,cdev,mont) as select x0.refe_consom ,x0.four_consom ,x0.csoc_consom ,x0.depo_consom ,x0.yrmo_consom ,x0.year_consom ,x0.mois_consom ,x0.qtte_consom ,x0.nlig_consom ,x0.cdev_consom ,x0.mont_consom from credel.fconso x0 #
Credel;vcc_clirem;1;create view credel.vcc_clirem (societe,depot,codeclient,nomclient,codepostal,ville,magremise,atelremise,magmajo,atelmajo) as select x1.csoc_scli ,x1.depo_scli ,x1.ccli_scli ,x0.rais_cli ,x0.codp_cli ,x0.vill_cli ,x1.mrem_scli ,x1.arem_scli ,x1.mmaj_scli ,x1.amaj_scli from credel.fclient x0 ,credel.fmagatl x1 where (x1.ccli_scli = x0.code_cli ) #
Credel;vcc_clifour;1;create view credel.vcc_clifour (societe,depot,client,nomclient,fournisseur,nomfourniss,anneemois,annee,mois,mag_piece_b,mag_piece_n,mag_piece_a,totmagbrut,totmagnet,totmagachat,atel_piece_b,atel_piece_net,atel_piece_achat,totatelbrut,totatelnet,totatelachat) as select distinct x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x1.rais_cli ,x0.four_cacl ,x2.rais_four ,x0.yrmo_cacl ,x0.year_cacl ,x0.mois_cacl ,credel.caclient('M' ,'B' ,'P' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'N' ,'P' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'A' ,'P' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'B' ,'X' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'N' ,'X' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,'0' ,x0.yrmo_cacl ),credel.caclient('M' ,'A' ,'X' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'B' ,'P' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'N' ,'P' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'A' ,'P' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'B' ,'X' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'N' ,'X' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,'0' ,x0.yrmo_cacl ),credel.caclient('A' ,'A' ,'X' ,'F' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,'0' ,x0.yrmo_cacl )from credel.fcacli x0 ,credel.fclient x1 ,credel.ffournis x2 where ((x1.code_cli = x0.ccli_cacl ) AND (x0.four_cacl = x2.code_four ) ) #
Credel;vcc_cliffam;1;create view credel.vcc_cliffam (societe,depot,client,nomclient,fournisseur,nomfourniss,famille,anneemois,annee,mois,mag_piece_b,mag_piece_n,mag_piece_a,totmagbrut,totmagnet,totmagachat,atel_piece_b,atel_piece_net,atel_piece_achat,totatelbrut,totatelnet,totatelachat) as select distinct x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x1.rais_cli ,x0.four_cacl ,x2.rais_four ,x0.cfmo_cacl ,x0.yrmo_cacl ,x0.year_cacl ,x0.mois_cacl ,credel.caclient('M' ,'B' ,'P' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,x0.cfmo_cacl ,x0.yrmo_cacl ),credel.caclient('M' ,'N' ,'P' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,x0.cfmo_cacl ,x0.yrmo_cacl ),credel.caclient('M' ,'A' ,'P' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,x0.cfmo_cacl ,x0.yrmo_cacl ),credel.caclient('M' ,'B' ,'X' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,x0.cfmo_cacl ,x0.yrmo_cacl ),credel.caclient('M' ,'N' ,'X' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,x0.cfmo_cacl ,x0.yrmo_cacl ),credel.caclient('M' ,'A' ,'X' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,x0.cfmo_cacl ,x0.yrmo_cacl ),credel.caclient('A' ,'B' ,'P' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,x0.cfmo_cacl ,x0.yrmo_cacl ),credel.caclient('A' ,'N' ,'P' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,x0.cfmo_cacl ,x0.yrmo_cacl ),credel.caclient('A' ,'A' ,'P' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,x0.cfmo_cacl ,x0.yrmo_cacl ),credel.caclient('A' ,'B' ,'X' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,x0.cfmo_cacl ,x0.yrmo_cacl ),credel.caclient('A' ,'N' ,'X' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,x0.cfmo_cacl ,x0.yrmo_cacl ),credel.caclient('A' ,'A' ,'X' ,'M' ,x0.csoc_cacl ,x0.depo_cacl ,x0.ccli_cacl ,x0.four_cacl ,x0.cfmo_cacl ,x0.yrmo_cacl )from credel.fcacli x0 ,credel.fclient x1 ,credel.ffournis x2 where ((x1.code_cli = x0.ccli_cacl ) AND (x0.four_cacl = x2.code_four ) ) #
